pago_id,monto,fecha,uid,subs_id,pid,pro_id
6772,7900,2021-09-17,62,40,,
10487,1000,2020-12-04,133,,40,8
8785,6500,2021-04-05,16,249,,
7686,4400,2021-12-16,55,138,,
9726,3900,2021-08-28,130,340,,
7669,4500,2021-08-20,55,137,,
8769,5000,2021-02-01,16,248,,
6802,6500,2021-06-22,105,42,,
10540,7000,2021-12-09,132,,59,3
7978,7100,2021-04-12,14,168,,
6878,4000,2021-06-09,41,50,,
7636,3500,2021-06-01,74,134,,
8873,7400,2020-10-03,56,258,,
8633,3700,2021-05-13,28,233,,
10597,9000,2020-08-25,28,,45,13
6956,6500,2021-09-28,108,57,,
8938,3500,2021-06-04,87,263,,
10566,6500,2021-11-23,53,,13,11
9076,7900,2021-03-10,46,276,,
10133,4500,2021-03-22,4,393,,
6491,4500,2021-05-02,35,11,,
10192,3700,2021-12-30,93,399,,
6402,4000,2021-11-21,48,3,,
9848,6500,2021-12-30,119,351,,
9706,6500,2021-12-13,17,337,,
8271,7100,2021-06-25,43,195,,
8244,7900,2021-12-06,13,192,,
8009,3200,2021-11-02,14,170,,
7458,4000,2021-04-17,76,116,,
8731,4500,2021-04-03,50,245,,
10200,4000,2021-06-11,115,400,,
7100,3100,2021-12-08,44,73,,
7206,7400,2021-12-21,69,86,,
7365,6400,2021-01-08,37,106,,
9078,7100,2021-05-17,46,277,,
8630,3700,2021-02-13,28,233,,
6723,6400,2020-09-11,62,36,,
7232,7000,2021-03-15,70,89,,
7656,6500,2021-11-22,74,135,,
8832,7900,2021-06-23,16,254,,
6487,4500,2021-01-02,35,11,,
8536,6500,2021-11-28,122,224,,
8843,7900,2021-07-24,56,255,,
6729,6400,2021-03-11,62,36,,
10300,4000,2020-12-28,6,407,,
10029,3100,2021-09-12,1,370,,
7469,2800,2021-04-27,76,117,,
8273,7100,2021-08-25,43,195,,
8066,3700,2021-04-06,12,176,,
6919,4500,2021-05-24,108,53,,
8748,6500,2021-03-15,16,246,,
9079,7100,2021-06-17,46,277,,
9983,4000,2021-01-25,25,366,,
7706,5000,2021-11-18,36,140,,
6382,6500,2021-07-27,48,2,,
6654,4000,2021-03-25,9,28,,
8677,3700,2021-08-16,54,238,,
7590,2800,2021-03-27,68,128,,
9827,3700,2020-09-18,119,350,,
7789,5000,2021-09-21,75,147,,
7677,4400,2021-03-16,55,138,,
10293,4000,2021-12-26,115,406,,
7066,3100,2020-12-18,66,69,,
7861,3700,2020-08-14,57,155,,
8109,3700,2021-10-28,21,180,,
6406,3200,2021-06-19,48,4,,
9187,3500,2021-05-13,26,290,,
7987,3700,2021-08-12,14,169,,
9941,3900,2021-04-14,73,362,,
9010,6500,2021-10-29,23,269,,
6412,3200,2021-12-19,48,4,,
9585,3700,2020-08-23,61,328,,
6969,7900,2021-01-22,60,59,,
6511,6400,2021-01-18,45,13,,
10448,4000,2020-10-30,47,,48,7
8778,5000,2021-11-01,16,248,,
8275,7100,2021-10-25,43,195,,
8533,6500,2021-08-28,122,224,,
9867,4000,2021-07-08,102,354,,
10669,8000,2021-04-24,17,,75,6
8557,3500,2021-11-25,97,226,,
7439,3100,2020-12-21,76,115,,
6852,2800,2021-10-28,41,46,,
9458,3900,2020-11-13,63,319,,
10479,1000,2021-10-10,67,,40,8
9043,3700,2021-10-14,23,273,,
10495,9500,2021-12-11,92,,21,7
8430,7000,2021-04-12,72,214,,
9954,3500,2021-04-12,73,364,,
6573,7100,2021-07-25,40,21,,
8794,3900,2021-07-12,16,250,,
8628,4000,2021-06-04,28,232,,
10681,4500,2021-07-26,130,,41,4
8420,3200,2021-03-07,72,213,,
10332,4400,2020-08-13,90,409,,
10648,1000,2021-11-27,31,,54,18
8990,4000,2021-12-28,23,267,,
9488,7900,2020-09-25,63,321,,
10164,4000,2021-01-25,93,396,,
10026,3100,2021-06-12,1,370,,
7429,3700,2021-05-07,51,113,,
9114,6500,2020-07-04,77,283,,
8868,7400,2020-05-03,56,258,,
7077,3100,2021-11-18,66,69,,
9212,3700,2021-11-06,49,291,,
10392,1000,2021-08-02,35,,20,7
9920,6500,2021-10-13,73,360,,
10250,3900,2021-02-24,115,404,,
10734,9000,2021-11-14,115,,88,12
8960,3900,2021-12-21,95,265,,
10304,4000,2021-04-28,6,407,,
8008,3200,2021-10-02,14,170,,
10074,7900,2021-10-08,142,380,,
9233,3500,2021-11-09,49,293,,
8683,3200,2021-12-24,54,239,,
10652,6000,2021-10-02,31,,99,13
10732,4000,2021-06-25,115,,83,14
7312,6400,2021-07-28,33,100,,
7964,3900,2021-01-21,14,167,,
8791,6500,2021-10-05,16,249,,
10504,4000,2021-03-05,76,,74,11
8412,3200,2020-07-07,72,213,,
7008,4000,2020-11-25,10,64,,
10731,1000,2021-05-18,93,,64,7
9371,6400,2021-03-25,31,308,,
8613,3100,2020-10-05,28,231,,
10023,3100,2021-03-12,1,370,,
10658,4000,2021-11-03,134,,21,16
6724,6400,2020-10-11,62,36,,
7317,6400,2021-12-28,33,100,,
8857,4000,2021-02-07,56,257,,
7551,4400,2021-04-11,2,124,,
7034,5000,2021-08-15,10,65,,
7400,2800,2020-12-21,37,110,,
10263,3700,2020-08-15,115,405,,
9508,3100,2021-03-18,63,322,,
9604,4400,2021-11-03,8,330,,
9801,7100,2021-12-20,119,346,,
6688,5000,2021-01-21,32,33,,
10576,1000,2021-09-03,72,,40,8
8153,6400,2021-03-07,18,185,,
10007,4500,2021-07-10,25,368,,
9162,6500,2021-04-24,26,286,,
7424,3700,2020-12-07,51,113,,
8114,4000,2021-11-10,21,181,,
7873,3100,2021-05-14,57,156,,
6959,6500,2021-12-28,108,57,,
8296,7000,2021-10-18,43,198,,
7893,3700,2021-05-17,58,158,,
8308,2800,2021-05-01,15,199,,
9289,6500,2021-10-25,24,299,,
8724,3200,2021-11-30,50,244,,
9860,3200,2021-09-01,119,353,,
10030,3100,2021-10-12,1,370,,
6693,5000,2021-06-21,32,33,,
9297,2800,2021-03-07,24,300,,
10076,7900,2021-12-08,142,380,,
7659,4000,2021-03-10,55,136,,
8359,3500,2020-07-13,22,205,,
10155,3100,2021-03-18,38,395,,
10520,4000,2021-06-16,57,,48,7
10127,4500,2020-09-22,4,393,,
10303,4000,2021-03-28,6,407,,
7177,4000,2021-08-30,133,84,,
8830,7900,2021-04-23,16,254,,
7248,4500,2021-08-15,70,90,,
9489,7900,2020-10-25,63,321,,
8502,7400,2021-08-10,19,219,,
6624,6500,2020-07-22,146,26,,
10661,9500,2021-03-03,63,,97,13
7911,3700,2020-09-05,58,160,,
9718,3900,2020-12-30,130,340,,
10552,5500,2020-10-06,21,,13,13
7954,4000,2021-06-08,14,166,,
7962,3900,2020-11-21,14,167,,
9354,4000,2021-12-27,11,306,,
10098,7100,2021-12-12,106,385,,
8768,5000,2021-01-01,16,248,,
8959,3900,2021-11-21,95,265,,
6506,6400,2020-08-18,45,13,,
7944,7900,2021-07-26,14,165,,
10107,3200,2021-06-26,4,390,,
6612,7000,2021-03-28,146,25,,
7103,7400,2021-11-18,44,74,,
10055,7400,2021-03-09,142,377,,
7838,7100,2021-10-17,57,153,,
9688,6500,2020-06-13,17,337,,
8796,3900,2021-09-12,16,250,,
10375,8500,2021-10-03,48,,99,9
8775,5000,2021-08-01,16,248,,
6549,2800,2021-09-15,82,17,,
8485,6500,2021-02-27,19,218,,
6824,7900,2021-05-05,105,44,,
8653,6500,2021-01-28,54,236,,
8164,4400,2020-10-24,18,186,,
9671,3900,2020-08-25,17,336,,
8285,7000,2020-11-18,43,198,,
9308,3700,2020-11-03,24,301,,
7696,3700,2021-03-13,55,139,,
9293,2800,2020-11-07,24,300,,
8304,2800,2021-01-01,15,199,,
10198,4000,2021-04-11,115,400,,
9655,4000,2021-02-20,5,335,,
10476,8000,2020-12-14,60,,82,10
10171,4000,2021-08-25,93,396,,
7969,3900,2021-06-21,14,167,,
7557,4400,2021-10-11,2,124,,
8478,6500,2020-07-27,19,218,,
8411,4000,2021-11-22,53,212,,
8245,3200,2021-01-07,13,193,,
8229,3900,2021-06-07,13,191,,
7119,3900,2021-11-23,44,76,,
10326,3200,2021-07-04,6,408,,
9091,3700,2020-09-27,46,280,,
6735,6400,2021-09-11,62,36,,
7056,6500,2021-10-12,66,68,,
9798,7100,2021-09-20,119,346,,
6760,3500,2021-01-05,62,39,,
7639,3500,2021-09-01,74,134,,
7627,3700,2021-05-05,74,133,,
10698,4000,2021-09-01,64,,39,6
8912,3500,2021-09-22,3,260,,
9436,5000,2021-12-21,134,317,,
7007,2800,2021-12-20,10,63,,
8634,3700,2021-06-13,28,233,,
9692,6500,2020-10-13,17,337,,
9454,3900,2020-07-13,63,319,,
7124,3700,2020-09-05,44,77,,
9178,3500,2020-08-13,26,290,,
10620,6500,2021-09-16,46,,42,17
9693,6500,2020-11-13,17,337,,
9053,6500,2021-11-29,23,274,,
9052,6500,2021-10-29,23,274,,
7594,2800,2021-07-27,68,128,,
7670,4500,2021-09-20,55,137,,
9868,4000,2021-08-08,102,354,,
9173,3900,2021-10-17,26,288,,
9518,4000,2021-08-29,63,323,,
10436,6000,2021-11-09,9,,99,13
7134,3900,2021-10-09,67,78,,
8070,3700,2021-08-06,12,176,,
7139,3700,2021-01-21,67,79,,
8393,2800,2021-11-21,22,207,,
9068,4400,2021-09-04,46,275,,
6915,4500,2021-01-24,108,53,,
8658,6500,2021-06-28,54,236,,
8543,4000,2021-07-15,122,225,,
6732,6400,2021-06-11,62,36,,
8808,4500,2021-11-29,16,252,,
6445,3900,2020-09-10,141,7,,
6788,3700,2021-12-13,105,41,,
9416,6500,2021-08-29,134,316,,
8260,4000,2020-08-20,43,194,,
10411,7000,2021-07-09,82,,77,18
8288,7000,2021-02-18,43,198,,
8421,3200,2021-04-07,72,213,,
7260,6500,2020-11-12,92,94,,
10609,6500,2021-06-08,50,,75,2
7230,7000,2021-01-15,70,89,,
9544,3900,2021-01-19,61,326,,
9874,3100,2021-05-11,64,355,,
10649,4000,2020-12-15,31,,19,16
6460,3200,2020-09-06,141,8,,
10358,2800,2021-05-12,90,411,,
9382,6500,2021-01-17,31,310,,
8577,4000,2021-04-28,97,228,,
7648,6500,2021-03-22,74,135,,
7277,3700,2020-11-09,92,97,,
6976,3500,2021-04-28,60,60,,
10202,4000,2021-08-11,115,400,,
7999,3200,2021-01-02,14,170,,
8329,3100,2021-06-25,15,201,,
8517,4000,2021-11-05,7,222,,
7470,2800,2021-05-27,76,117,,
9023,6400,2021-07-09,23,272,,
10093,5000,2021-05-08,106,382,,
7476,2800,2021-11-27,76,117,,
7256,3900,2020-06-25,92,93,,
7452,4000,2020-10-17,76,116,,
9341,6500,2020-11-13,11,304,,
8784,6500,2021-03-05,16,249,,
6562,3100,2020-10-26,59,20,,
8936,7000,2021-11-24,87,262,,
7825,7900,2021-07-14,71,152,,
8110,3700,2021-11-28,21,180,,
8047,3200,2021-07-12,12,174,,
7273,4500,2021-04-05,92,96,,
10145,2800,2021-02-14,38,394,,
8746,6500,2021-01-15,16,246,,
9303,2800,2021-09-07,24,300,,
6408,3200,2021-08-19,48,4,,
7073,3100,2021-07-18,66,69,,
9588,3700,2020-11-23,61,328,,
7078,3100,2021-12-18,66,69,,
6431,3700,2021-02-13,141,6,,
8461,4000,2020-11-01,72,216,,
10102,6500,2020-12-21,106,387,,
6643,3100,2021-11-30,9,27,,
7809,4000,2021-12-24,71,150,,
8862,4000,2021-07-07,56,257,,
9999,4500,2020-11-10,25,368,,
6451,3900,2021-03-10,141,7,,
8108,3700,2021-09-28,21,180,,
9879,3100,2021-10-11,64,355,,
8646,5000,2021-12-21,54,234,,
7242,4500,2021-02-15,70,90,,
7868,3100,2020-12-14,57,156,,
6676,6500,2021-11-30,32,31,,
6407,3200,2021-07-19,48,4,,
6986,3100,2020-09-17,42,62,,
9056,4400,2020-09-04,46,275,,
7315,6400,2021-10-28,33,100,,
9137,2800,2021-03-23,77,284,,
9537,4000,2021-11-16,61,325,,
8541,4000,2021-05-15,122,225,,
9502,7900,2021-11-25,63,321,,
10288,4000,2021-07-26,115,406,,
8510,7100,2020-09-09,19,220,,
8281,4400,2021-12-27,43,196,,
7413,6500,2021-03-13,51,111,,
10393,6500,2021-03-30,35,,39,1
8436,7000,2021-10-12,72,214,,
8038,3200,2020-10-12,12,174,,
9635,3100,2021-01-28,5,333,,
9179,3500,2020-09-13,26,290,,
7977,7100,2021-03-12,14,168,,
8655,6500,2021-03-28,54,236,,
10227,7400,2021-09-05,115,402,,
8477,6500,2020-06-27,19,218,,
9849,3500,2021-12-03,119,352,,
9163,6500,2021-05-24,26,286,,
6832,3700,2021-09-11,105,45,,
8135,7100,2021-05-25,21,183,,
8073,3700,2021-11-06,12,176,,
8488,6500,2021-05-27,19,218,,
8219,3900,2020-08-07,13,191,,
6410,3200,2021-10-19,48,4,,
9164,6500,2021-06-24,26,286,,
9074,7900,2021-01-10,46,276,,
9345,6500,2021-03-13,11,304,,
7805,4000,2021-08-24,71,150,,
10252,3900,2021-04-24,115,404,,
10047,5000,2021-11-13,1,375,,
6800,6500,2021-04-22,105,42,,
9952,3700,2021-11-19,73,363,,
9231,3500,2021-09-09,49,293,,
8005,3200,2021-07-02,14,170,,
8388,2800,2021-06-21,22,207,,
8183,7100,2021-02-11,18,187,,
6433,3700,2021-04-13,141,6,,
7265,7400,2021-06-30,92,95,,
9390,6500,2021-09-17,31,310,,
8395,4400,2021-04-23,22,208,,
9529,4000,2021-03-16,61,325,,
8111,3700,2021-12-28,21,180,,
9326,4000,2021-04-26,24,302,,
6405,3200,2021-05-19,48,4,,
6906,3500,2021-09-05,27,52,,
8068,3700,2021-06-06,12,176,,
10016,4000,2021-09-25,25,369,,
8026,3900,2021-03-20,12,173,,
7146,3700,2021-08-21,67,79,,
6388,4000,2020-09-21,48,3,,
8893,4500,2021-08-08,3,259,,
7685,4400,2021-11-16,55,138,,
10640,1000,2021-06-25,24,,43,2
10497,9500,2021-02-06,92,,37,19
9707,3500,2021-06-12,130,338,,
9202,3700,2021-01-06,49,291,,
8573,4000,2020-12-29,97,228,,
10367,7500,2021-11-20,48,,49,16
6943,7900,2021-10-28,108,55,,
8552,3500,2021-06-25,97,226,,
9713,7400,2021-10-29,130,339,,
10297,4000,2020-09-28,6,407,,
7118,3900,2021-10-23,44,76,,
7000,2800,2021-05-20,10,63,,
7827,7900,2021-09-14,71,152,,
10222,7400,2021-04-05,115,402,,
8230,3900,2021-07-07,13,191,,
7175,6500,2021-10-20,133,83,,
8446,7900,2021-01-09,72,215,,
6904,3500,2021-07-05,27,52,,
6866,3900,2020-09-28,41,48,,
7484,3700,2021-08-06,2,119,,
6918,4500,2021-04-24,108,53,,
6742,4400,2021-02-09,62,37,,
9319,4000,2020-09-26,24,302,,
10387,8500,2021-03-04,141,,99,9
6814,3900,2021-07-14,105,43,,
10157,3100,2021-05-18,38,395,,
7623,6400,2021-11-26,74,132,,
6761,3500,2021-02-05,62,39,,
10385,5500,2021-02-09,141,,54,5
8518,4000,2021-12-05,7,222,,
8170,4400,2021-04-24,18,186,,
9523,5000,2021-07-09,63,324,,
10144,2800,2021-01-14,38,394,,
9248,6500,2021-12-29,49,295,,
10310,4000,2021-10-28,6,407,,
8071,3700,2021-09-06,12,176,,
9785,7100,2020-08-20,119,346,,
7194,7100,2021-08-13,133,85,,
9964,3900,2020-11-21,25,365,,
9636,3100,2021-02-28,5,333,,
6822,7900,2021-03-05,105,44,,
9596,3700,2021-07-23,61,328,,
8564,3200,2021-09-15,97,227,,
7935,6400,2021-05-12,14,163,,
9302,2800,2021-08-07,24,300,,
10151,2800,2021-08-14,38,394,,
10269,3700,2020-11-09,115,405,,
7994,3200,2020-08-02,14,170,,
9049,6500,2021-07-29,23,274,,
6707,3900,2021-05-08,47,34,,
9463,3900,2021-04-13,63,319,,
8712,3700,2021-07-02,50,243,,
8742,6500,2020-09-15,16,246,,
6504,6500,2021-11-20,35,12,,
8127,4000,2021-12-25,21,181,,
7375,6400,2021-11-08,37,106,,
9519,4000,2021-09-29,63,323,,
9473,4500,2020-11-30,63,320,,
6467,3200,2021-04-06,141,8,,
6660,4000,2021-09-25,9,28,,
8432,7000,2021-06-12,72,214,,
7966,3900,2021-03-21,14,167,,
8593,3500,2021-05-17,28,229,,
8327,4000,2021-11-01,15,200,,
8248,3200,2021-04-07,13,193,,
9642,3100,2021-08-28,5,333,,
6444,3900,2020-08-10,141,7,,
7499,7000,2021-05-28,2,120,,
9877,3100,2021-08-11,64,355,,
9213,3700,2021-12-06,49,291,,
10706,9500,2021-08-21,142,,21,7
7461,4000,2021-07-17,76,116,,
10435,5000,2021-08-14,9,,86,20
7955,4000,2021-07-08,14,166,,
9219,4400,2021-07-30,49,292,,
10175,4000,2021-12-25,93,396,,
6980,3500,2021-08-28,60,60,,
7570,3100,2021-09-03,39,125,,
7035,5000,2021-09-15,10,65,,
8597,3500,2021-09-17,28,229,,
6752,3900,2021-05-22,62,38,,
9024,6400,2021-08-09,23,272,,
7603,6500,2021-11-24,68,129,,
9758,3200,2021-07-30,52,344,,
9044,3700,2021-11-14,23,273,,
10602,3000,2021-04-19,28,,99,19
7449,3100,2021-10-21,76,115,,
9570,3700,2020-11-04,61,328,,
9540,3900,2020-09-19,61,326,,
6538,2800,2020-10-15,82,17,,
7114,3900,2021-06-23,44,76,,
10631,4500,2021-07-09,46,,75,7
10086,5000,2020-10-08,106,382,,
9401,3100,2021-07-09,31,312,,
10048,5000,2020-08-09,142,376,,
7330,3700,2021-05-01,33,101,,
7741,4500,2020-06-04,36,144,,
7917,3700,2021-03-05,58,160,,
9745,6500,2021-02-28,52,343,,
9136,2800,2021-02-23,77,284,,
9203,3700,2021-02-06,49,291,,
9398,3100,2021-04-09,31,312,,
10384,7500,2021-02-04,141,,7,14
10082,5000,2020-06-08,106,382,,
8283,7400,2021-10-12,43,197,,
7538,4500,2021-10-21,2,123,,
9828,3700,2020-10-18,119,350,,
7274,4500,2021-05-05,92,96,,
7601,6500,2021-09-24,68,129,,
9236,2800,2021-09-16,49,294,,
8386,2800,2021-04-21,22,207,,
9347,6500,2021-05-13,11,304,,
10401,3000,2020-05-31,45,,68,19
6496,4500,2021-10-02,35,11,,
9803,3900,2021-04-30,119,347,,
8090,3700,2021-05-04,34,179,,
10687,6000,2020-10-22,52,,95,6
10405,4000,2021-07-13,45,,21,16
6880,4000,2021-08-09,41,50,,
6685,3700,2021-11-25,32,32,,
7516,7900,2021-09-13,2,121,,
9241,6500,2021-05-29,49,295,,
8969,3700,2021-09-09,23,266,,
9468,3900,2021-09-13,63,319,,
10378,5000,2021-03-25,48,,86,20
9093,3700,2020-11-27,46,280,,
7094,3100,2021-06-08,44,73,,
7674,4400,2020-12-16,55,138,,
6950,6500,2021-03-28,108,57,,
6620,7000,2021-11-28,146,25,,
7532,4500,2021-04-21,2,123,,
7533,4500,2021-05-21,2,123,,
7615,7900,2021-06-19,74,131,,
6373,6500,2020-10-27,48,2,,
9000,4000,2021-05-28,23,267,,
7473,2800,2021-08-27,76,117,,
7859,3700,2020-06-14,57,155,,
9966,3900,2021-01-21,25,365,,
9027,6400,2021-11-09,23,272,,
7105,4500,2021-07-16,44,75,,
6698,3900,2020-08-08,47,34,,
8410,4500,2021-12-14,22,211,,
10533,6500,2021-08-17,20,,51,5
8118,4000,2021-03-25,21,181,,
10705,7500,2021-12-23,142,,80,16
10033,7100,2021-10-11,1,371,,
7487,3700,2021-11-06,2,119,,
7485,3700,2021-09-06,2,119,,
9424,5000,2020-12-21,134,317,,
8232,3900,2021-09-07,13,191,,
8767,5000,2020-12-01,16,248,,
8376,3500,2021-12-13,22,205,,
8050,3200,2021-10-12,12,174,,
9626,3700,2021-09-21,8,332,,
7682,4400,2021-08-16,55,138,,
9735,3900,2021-11-11,52,341,,
8537,6500,2021-12-28,122,224,,
9937,3900,2020-12-14,73,362,,
7028,5000,2021-02-15,10,65,,
6591,6500,2021-02-28,40,23,,
7876,3100,2021-08-14,57,156,,
6664,6500,2021-04-17,30,29,,
8972,3700,2021-12-09,23,266,,
8737,4500,2021-10-03,50,245,,
8805,4500,2021-08-29,16,252,,
10371,5500,2021-03-01,48,,13,13
8656,6500,2021-04-28,54,236,,
9050,6500,2021-08-29,23,274,,
9564,6500,2021-07-27,61,327,,
6697,5000,2021-10-21,32,33,,
6796,6500,2020-12-22,105,42,,
7263,6500,2021-02-12,92,94,,
8986,4000,2021-08-28,23,267,,
6811,3900,2021-04-14,105,43,,
7246,4500,2021-06-15,70,90,,
7584,3700,2021-08-09,39,127,,
10610,3000,2021-07-13,50,,83,1
6846,2800,2021-04-28,41,46,,
6523,6500,2021-10-21,45,14,,
10051,7400,2020-11-09,142,377,,
6582,3100,2021-09-07,40,22,,
8160,6400,2021-10-07,18,185,,
7510,7900,2021-03-13,2,121,,
6377,6500,2021-02-27,48,2,,
8798,3900,2021-11-12,16,250,,
7011,4000,2021-02-25,10,64,,
8870,7400,2020-07-03,56,258,,
9520,4000,2021-10-29,63,323,,
6475,7100,2021-04-04,35,10,,
9750,6500,2021-07-28,52,343,,
6629,6500,2020-12-22,146,26,,
9369,6400,2021-01-25,31,308,,
7148,3700,2021-10-21,67,79,,
6961,4000,2021-09-14,108,58,,
6739,4400,2020-11-09,62,37,,
6669,6500,2021-09-17,30,29,,
10337,4400,2021-01-13,90,409,,
7021,4000,2021-12-25,10,64,,
7712,6500,2020-11-24,36,141,,
9760,3200,2021-09-30,52,344,,
10438,5500,2021-11-07,9,,13,13
7947,4000,2020-11-08,14,166,,
7818,7100,2021-09-28,71,151,,
7571,3100,2021-10-03,39,125,,
6874,4500,2021-11-11,41,49,,
8372,3500,2021-08-13,22,205,,
9198,3700,2020-09-06,49,291,,
6574,7100,2021-08-25,40,21,,
7943,7900,2021-06-26,14,165,,
10725,7500,2021-03-22,38,,44,13
7502,7000,2021-08-28,2,120,,
7640,3500,2021-10-01,74,134,,
10103,6500,2021-01-21,106,387,,
7396,2800,2020-08-21,37,110,,
7048,7400,2021-10-18,66,67,,
6782,3700,2021-06-13,105,41,,
8060,3700,2020-10-06,12,176,,
10248,3900,2020-12-24,115,404,,
10158,3100,2021-06-18,38,395,,
9662,4000,2021-09-20,5,335,,
9413,7100,2020-09-29,134,315,,
10579,9000,2021-03-23,19,,38,16
7567,3100,2021-06-03,39,125,,
6863,4000,2021-11-03,41,47,,
9761,3200,2021-10-30,52,344,,
9633,3100,2020-11-28,5,333,,
10148,2800,2021-05-14,38,394,,
9742,6500,2020-11-30,52,343,,
10105,2800,2021-11-09,106,389,,
10632,8500,2021-11-26,46,,45,16
6381,6500,2021-06-27,48,2,,
10068,3900,2021-08-28,142,379,,
7629,3700,2021-07-05,74,133,,
7341,7900,2021-12-28,33,102,,
7775,3900,2021-01-04,75,146,,
8079,7900,2021-05-28,34,178,,
6690,5000,2021-03-21,32,33,,
8057,4400,2021-12-04,12,175,,
8328,4000,2021-12-01,15,200,,
10230,7400,2021-12-05,115,402,,
7113,3900,2021-05-23,44,76,,
8096,3700,2020-09-28,21,180,,
7257,3900,2020-07-25,92,93,,
7641,3500,2021-11-01,74,134,,
6749,4400,2021-09-09,62,37,,
9794,7100,2021-05-20,119,346,,
9617,3700,2021-10-16,8,332,,
9392,6500,2021-11-17,31,310,,
8692,7100,2021-04-17,50,242,,
8687,7400,2021-08-30,54,240,,
8587,3500,2020-11-17,28,229,,
7350,3700,2021-02-17,33,105,,
9041,3700,2021-08-14,23,273,,
10554,3500,2021-09-19,21,,36,11
10185,7100,2021-10-06,93,398,,
6563,3100,2020-11-26,59,20,,
6476,7100,2021-05-04,35,10,,
7589,2800,2021-02-27,68,128,,
6379,6500,2021-04-27,48,2,,
7032,5000,2021-06-15,10,65,,
6847,2800,2021-05-28,41,46,,
8227,3900,2021-04-07,13,191,,
9067,4400,2021-08-04,46,275,,
9361,7100,2021-04-03,11,307,,
10251,3900,2021-03-24,115,404,,
8783,6500,2021-02-05,16,249,,
6949,3200,2021-12-18,108,56,,
8317,4000,2021-01-01,15,200,,
8354,4000,2021-09-29,22,204,,
8172,4400,2021-06-24,18,186,,
6384,6500,2021-09-27,48,2,,
9554,3900,2021-11-19,61,326,,
8295,7000,2021-09-18,43,198,,
9528,4000,2021-02-16,61,325,,
7308,6400,2021-03-28,33,100,,
6838,2800,2020-08-29,41,46,,
9353,4000,2021-11-27,11,306,,
9403,3100,2021-09-09,31,312,,
10444,5500,2021-10-18,32,,65,16
10710,4500,2021-09-25,142,,75,7
10330,3200,2021-11-04,6,408,,
9094,3700,2020-12-27,46,280,,
9795,7100,2021-06-20,119,346,,
10561,4000,2021-10-06,15,,34,18
8514,4000,2021-08-05,7,222,,
7414,6500,2021-04-13,51,111,,
10541,4500,2021-11-23,132,,29,3
9884,4400,2021-05-01,64,356,,
8188,7100,2021-07-11,18,187,,
10338,4400,2021-02-13,90,409,,
6911,4500,2020-09-24,108,53,,
8117,4000,2021-02-25,21,181,,
8934,7000,2021-09-24,87,262,,
6708,3900,2021-06-08,47,34,,
6696,5000,2021-09-21,32,33,,
6992,3100,2021-03-17,42,62,,
7592,2800,2021-05-27,68,128,,
8189,7100,2021-08-11,18,187,,
9647,7100,2021-11-09,5,334,,
7450,3100,2021-11-21,76,115,,
10008,4500,2021-08-10,25,368,,
7295,7900,2021-09-23,80,98,,
8839,7900,2021-03-24,56,255,,
6997,2800,2021-02-20,10,63,,
7901,3500,2021-07-02,58,159,,
10664,3000,2021-11-19,5,,62,11
10091,5000,2021-03-08,106,382,,
7961,3900,2020-10-21,14,167,,
9030,3700,2020-09-14,23,273,,
10559,7000,2021-10-26,43,,59,3
7170,7000,2021-04-27,133,82,,
6957,6500,2021-10-28,108,57,,
8774,5000,2021-07-01,16,248,,
6869,3900,2020-12-28,41,48,,
10170,4000,2021-07-25,93,396,,
7709,6500,2020-08-24,36,141,,
6818,3900,2021-11-14,105,43,,
9603,7100,2021-12-20,8,329,,
6730,6400,2021-04-11,62,36,,
7812,7100,2021-03-28,71,151,,
7595,2800,2021-08-27,68,128,,
10132,4500,2021-02-22,4,393,,
10018,4000,2021-11-25,25,369,,
7437,3100,2020-10-21,76,115,,
7054,6500,2021-08-12,66,68,,
6627,6500,2020-10-22,146,26,,
8992,4000,2020-09-28,23,267,,
7555,4400,2021-08-11,2,124,,
8352,4000,2021-07-29,22,204,,
6989,3100,2020-12-17,42,62,,
6447,3900,2020-11-10,141,7,,
8906,3500,2021-03-22,3,260,,
9556,6500,2020-11-27,61,327,,
8810,2800,2021-02-23,16,253,,
10510,6000,2021-05-19,55,,100,15
7626,3700,2021-04-05,74,133,,
9244,6500,2021-08-29,49,295,,
10274,3700,2021-04-09,115,405,,
10323,3200,2021-04-04,6,408,,
9953,3700,2021-12-19,73,363,,
9006,6500,2021-06-29,23,269,,
7395,2800,2020-07-21,37,110,,
10169,4000,2021-06-25,93,396,,
10112,3900,2020-09-25,4,391,,
10348,4400,2021-12-13,90,409,,
9598,3700,2021-09-23,61,328,,
9928,4400,2021-07-07,73,361,,
8837,7900,2021-11-23,16,254,,
10078,7100,2021-09-18,142,381,,
6885,6500,2020-08-11,41,51,,
8727,4500,2020-12-03,50,245,,
7454,4000,2020-12-17,76,116,,
6680,3700,2021-06-25,32,32,,
8555,3500,2021-09-25,97,226,,
8494,6500,2021-11-27,19,218,,
9894,7100,2021-04-23,64,357,,
8143,3700,2021-06-09,18,184,,
9418,6500,2021-10-29,134,316,,
7428,3700,2021-04-07,51,113,,
8572,4000,2020-11-29,97,228,,
7772,3900,2020-10-04,75,146,,
8267,4000,2021-03-20,43,194,,
10636,3000,2021-03-22,24,,38,18
6985,3100,2020-08-17,42,62,,
8076,3900,2021-08-09,34,177,,
6617,7000,2021-08-28,146,25,,
7778,3900,2021-04-04,75,146,,
